CustomerID,Recency,Frequency,Monetary,RecencyTile,FrequencyTile,MonetaryTile,RFM_Score,RFM_Level,LevelSegment
16966.0,8,7,2154.97,4,4,4,444,12,Best Customer
16967.0,189,1,319.02,1,1,2,112,4,Lost Customers
16968.0,4,2,439.43,4,2,2,422,8,Big Spenders
16969.0,39,3,650.41,3,3,3,333,9,Big Spenders
16971.0,38,1,357.21,3,1,2,312,6,Almost Lost
16976.0,267,1,251.51999999999998,1,1,1,111,3,Lost Cheap Customers
16978.0,77,1,344.33,2,1,2,212,5,Lost Customers
16979.0,3,6,1852.0,4,4,4,444,12,Best Customer
16980.0,255,2,1028.46,1,2,3,123,6,Almost Lost
16982.0,60,1,384.06,2,1,2,212,5,Lost Customers
16983.0,12,7,1905.87,4,4,4,444,12,Best Customer
16984.0,88,2,4459.52,2,2,4,224,8,Big Spenders
16985.0,17,10,5464.12,4,4,4,444,12,Best Customer
16986.0,29,2,1873.2,3,2,4,324,9,Big Spenders
16987.0,3,7,1616.8,4,4,4,444,12,Best Customer
16988.0,5,1,126.12,4,1,1,411,6,Almost Lost
16989.0,7,6,1133.25,4,4,3,443,11,Loyal Customer
16990.0,218,1,179.0,1,1,1,111,3,Lost Cheap Customers
16992.0,10,5,1614.31,4,3,4,434,11,Loyal Customer
16996.0,30,6,1456.96,3,4,3,343,10,Loyal Customer
16997.0,288,3,702.0,1,3,3,133,7,Almost Lost
16998.0,149,4,295.0,1,3,1,131,5,Lost Customers
16999.0,23,2,484.82,3,2,2,322,7,Almost Lost
17001.0,0,11,3989.57,4,4,4,444,12,Best Customer
17002.0,85,3,1493.73,2,3,3,233,8,Big Spenders
17004.0,46,2,1312.1399999999999,3,2,3,323,8,Big Spenders
17006.0,4,4,781.78,4,3,3,433,10,Loyal Customer
17007.0,50,6,889.9300000000001,3,4,3,343,10,Loyal Customer
17010.0,18,1,195.36,3,1,1,311,5,Lost Customers
17011.0,30,1,270.9,3,1,1,311,5,Lost Customers
17014.0,8,3,583.4300000000001,4,3,2,432,9,Big Spenders
17015.0,28,3,1838.61,3,3,4,334,10,Loyal Customer
17017.0,2,20,8694.26,4,4,4,444,12,Best Customer
17018.0,40,2,920.1,3,2,3,323,8,Big Spenders
17019.0,11,4,1258.08,4,3,3,433,10,Loyal Customer
17022.0,31,1,71.0,3,1,1,311,5,Lost Customers
17024.0,45,3,95.85,3,3,1,331,7,Almost Lost
17025.0,60,3,357.77,2,3,2,232,7,Almost Lost
17026.0,185,2,154.83,1,2,1,121,4,Lost Customers
17027.0,78,6,877.5600000000001,2,4,3,243,9,Big Spenders
17029.0,110,2,716.0,2,2,3,223,7,Almost Lost
17030.0,63,1,146.87,2,1,1,211,4,Lost Customers
17031.0,11,2,380.35,4,2,2,422,8,Big Spenders
17033.0,86,3,1030.14,2,3,3,233,8,Big Spenders
17034.0,16,3,745.52,4,3,3,433,10,Loyal Customer
17035.0,245,2,433.53000000000003,1,2,2,122,5,Lost Customers
17037.0,87,1,1267.32,2,1,3,213,6,Almost Lost
17038.0,30,1,112.4,3,1,1,311,5,Lost Customers
17040.0,137,1,449.73,2,1,2,212,5,Lost Customers
17041.0,26,3,1071.49,3,3,3,333,9,Big Spenders
17042.0,2,5,1036.58,4,3,3,433,10,Loyal Customer
17043.0,32,4,1735.18,3,3,4,334,10,Loyal Customer
17044.0,25,1,948.48,3,1,3,313,7,Almost Lost
17045.0,113,3,339.44,2,3,2,232,7,Almost Lost
17046.0,157,1,642.02,1,1,2,112,4,Lost Customers
17047.0,85,3,1100.9,2,3,3,233,8,Big Spenders
17048.0,117,3,925.35,2,3,3,233,8,Big Spenders
17049.0,2,9,5655.03,4,4,4,444,12,Best Customer
17050.0,96,6,3185.64,2,4,4,244,10,Loyal Customer
17051.0,194,1,240.89,1,1,1,111,3,Lost Cheap Customers
17052.0,28,1,399.09,3,1,2,312,6,Almost Lost
17053.0,130,1,498.48,2,1,2,212,5,Lost Customers
17054.0,28,5,1356.33,3,3,3,333,9,Big Spenders
17058.0,81,3,1179.89,2,3,3,233,8,Big Spenders
17059.0,29,5,3080.39,3,3,4,334,10,Loyal Customer
17060.0,266,1,234.24,1,1,1,111,3,Lost Cheap Customers
17061.0,73,11,5232.2300000000005,2,4,4,244,10,Loyal Customer
17062.0,313,4,533.33,1,3,2,132,6,Almost Lost
17063.0,21,7,1461.14,3,4,3,343,10,Loyal Customer
17064.0,58,3,855.45,2,3,3,233,8,Big Spenders
17068.0,12,21,4552.14,4,4,4,444,12,Best Customer
17069.0,28,9,2709.7000000000003,3,4,4,344,11,Loyal Customer
17070.0,114,1,304.24,2,1,2,212,5,Lost Customers
17071.0,28,9,2429.03,3,4,4,344,11,Loyal Customer
17073.0,17,4,1446.09,4,3,3,433,10,Loyal Customer
17075.0,17,4,834.12,4,3,3,433,10,Loyal Customer
17076.0,36,3,841.0799999999999,3,3,3,333,9,Big Spenders
17078.0,36,2,378.2,3,2,2,322,7,Almost Lost
17079.0,78,1,118.80000000000001,2,1,1,211,4,Lost Customers
17080.0,22,2,287.62,3,2,1,321,6,Almost Lost
17081.0,25,2,288.91,3,2,1,321,6,Almost Lost
17082.0,33,2,2003.8500000000001,3,2,4,324,9,Big Spenders
17083.0,109,3,1405.78,2,3,3,233,8,Big Spenders
17084.0,35,2,2747.9900000000002,3,2,4,324,9,Big Spenders
17085.0,123,5,1562.4,2,3,3,233,8,Big Spenders
17086.0,7,6,2050.08,4,4,4,444,12,Best Customer
17088.0,28,4,1991.01,3,3,4,334,10,Loyal Customer
17090.0,4,7,1974.65,4,4,4,444,12,Best Customer
17091.0,2,9,3827.76,4,4,4,444,12,Best Customer
17092.0,50,4,1774.03,3,3,4,334,10,Loyal Customer
17094.0,322,1,302.0,1,1,2,112,4,Lost Customers
17095.0,22,3,1324.16,3,3,3,333,9,Big Spenders
17096.0,15,4,1022.13,4,3,3,433,10,Loyal Customer
17100.0,18,2,971.74,3,2,3,323,8,Big Spenders
17101.0,10,4,1621.73,4,3,4,434,11,Loyal Customer
17102.0,261,1,25.5,1,1,1,111,3,Lost Cheap Customers
17105.0,159,2,665.78,1,2,3,123,6,Almost Lost
17107.0,33,6,10797.48,3,4,4,344,11,Loyal Customer
17109.0,29,6,881.29,3,4,3,343,10,Loyal Customer
17110.0,165,1,163.29999999999998,1,1,1,111,3,Lost Cheap Customers
17111.0,47,1,231.61,3,1,1,311,5,Lost Customers
17114.0,5,8,801.12,4,4,3,443,11,Loyal Customer
17115.0,8,3,837.5,4,3,3,433,10,Loyal Customer
17117.0,288,1,116.2,1,1,1,111,3,Lost Cheap Customers
17118.0,317,1,157.02,1,1,1,111,3,Lost Cheap Customers
17119.0,3,2,606.91,4,2,2,422,8,Big Spenders
17120.0,233,1,307.46,1,1,2,112,4,Lost Customers
17122.0,119,1,138.32,2,1,1,211,4,Lost Customers
17123.0,161,1,345.3,1,1,2,112,4,Lost Customers
17124.0,185,1,294.24,1,1,1,111,3,Lost Cheap Customers
17125.0,50,1,230.5,3,1,1,311,5,Lost Customers
17126.0,152,5,989.45,1,3,3,133,7,Almost Lost
17128.0,334,1,157.09,1,1,1,111,3,Lost Cheap Customers
17131.0,5,5,2463.17,4,3,4,434,11,Loyal Customer
17133.0,15,7,4892.240000000001,4,4,4,444,12,Best Customer
17134.0,106,2,413.2,2,2,2,222,6,Almost Lost
17135.0,16,7,1139.73,4,4,3,443,11,Loyal Customer
17138.0,275,1,380.5,1,1,2,112,4,Lost Customers
17139.0,15,12,10650.77,4,4,4,444,12,Best Customer
17140.0,247,1,454.12,1,1,2,112,4,Lost Customers
17142.0,239,1,579.0,1,1,2,112,4,Lost Customers
17144.0,1,2,984.57,4,2,3,423,9,Big Spenders
17146.0,105,3,749.78,2,3,3,233,8,Big Spenders
17147.0,22,4,1714.59,3,3,4,334,10,Loyal Customer
17148.0,51,1,124.88,2,1,1,211,4,Lost Customers
17152.0,194,3,1689.5,1,3,4,134,8,Big Spenders
17153.0,24,1,213.78,3,1,1,311,5,Lost Customers
17154.0,75,1,329.34,2,1,2,212,5,Lost Customers
17155.0,17,2,251.7,4,2,1,421,7,Almost Lost
17157.0,7,2,319.0,4,2,2,422,8,Big Spenders
17158.0,32,3,1266.97,3,3,3,333,9,Big Spenders
17159.0,21,3,1538.88,3,3,3,333,9,Big Spenders
17160.0,31,6,3518.03,3,4,4,344,11,Loyal Customer
17162.0,28,10,1715.46,3,4,4,344,11,Loyal Customer
17163.0,21,2,293.1,3,2,1,321,6,Almost Lost
17164.0,32,7,2467.35,3,4,4,344,11,Loyal Customer
17165.0,284,1,158.68,1,1,1,111,3,Lost Cheap Customers
17166.0,38,2,206.34,3,2,1,321,6,Almost Lost
17169.0,57,2,835.78,2,2,3,223,7,Almost Lost
17171.0,289,1,224.91,1,1,1,111,3,Lost Cheap Customers
17172.0,78,1,317.76,2,1,2,212,5,Lost Customers
17173.0,5,8,3766.6,4,4,4,444,12,Best Customer
17174.0,217,1,59.9,1,1,1,111,3,Lost Cheap Customers
17175.0,44,4,1443.69,3,3,3,333,9,Big Spenders
17176.0,201,1,306.13,1,1,2,112,4,Lost Customers
17179.0,178,3,711.79,1,3,3,133,7,Almost Lost
17180.0,56,4,783.97,2,3,3,233,8,Big Spenders
17181.0,57,2,239.92000000000002,2,2,1,221,5,Lost Customers
17183.0,7,6,3347.31,4,4,4,444,12,Best Customer
17186.0,46,2,144.0,3,2,1,321,6,Almost Lost
17187.0,226,1,203.95,1,1,1,111,3,Lost Cheap Customers
17188.0,11,7,2474.23,4,4,4,444,12,Best Customer
17189.0,106,2,383.75,2,2,2,222,6,Almost Lost
17190.0,58,2,444.74,2,2,2,222,6,Almost Lost
17191.0,28,7,2093.68,3,4,4,344,11,Loyal Customer
17193.0,35,7,1699.3,3,4,4,344,11,Loyal Customer
17194.0,273,2,262.62,1,2,1,121,4,Lost Customers
17197.0,29,1,1013.01,3,1,3,313,7,Almost Lost
17198.0,23,3,692.22,3,3,3,333,9,Big Spenders
17201.0,53,1,289.78000000000003,2,1,1,211,4,Lost Customers
17203.0,35,6,3560.08,3,4,4,344,11,Loyal Customer
17204.0,175,4,1564.56,1,3,3,133,7,Almost Lost
17205.0,53,1,384.08,2,1,2,212,5,Lost Customers
17206.0,53,1,204.24,2,1,1,211,4,Lost Customers
17211.0,26,8,2317.2200000000003,3,4,4,344,11,Loyal Customer
17212.0,253,1,226.85,1,1,1,111,3,Lost Cheap Customers
17213.0,40,7,2781.23,3,4,4,344,11,Loyal Customer
17214.0,60,6,1059.1200000000001,2,4,3,243,9,Big Spenders
17217.0,234,1,113.5,1,1,1,111,3,Lost Cheap Customers
17218.0,4,10,1951.97,4,4,4,444,12,Best Customer
17219.0,31,1,114.23,3,1,1,311,5,Lost Customers
17220.0,24,14,3187.55,3,4,4,344,11,Loyal Customer
17221.0,7,2,334.48,4,2,2,422,8,Big Spenders
17222.0,65,1,328.65,2,1,2,212,5,Lost Customers
17223.0,310,2,416.89,1,2,2,122,5,Lost Customers
17226.0,308,1,393.49,1,1,2,112,4,Lost Customers
17227.0,18,6,939.32,3,4,3,343,10,Loyal Customer
17228.0,15,8,1906.09,4,4,4,444,12,Best Customer
17229.0,96,2,318.76,2,2,2,222,6,Almost Lost
17230.0,264,8,3638.41,1,4,4,144,9,Big Spenders
17231.0,12,10,3124.72,4,4,4,444,12,Best Customer
17232.0,2,2,417.77,4,2,2,422,8,Big Spenders
17233.0,35,1,190.88,3,1,1,311,5,Lost Customers
17234.0,182,1,149.89,1,1,1,111,3,Lost Cheap Customers
17235.0,25,2,550.0600000000001,3,2,2,322,7,Almost Lost
17236.0,12,6,916.13,4,4,3,443,11,Loyal Customer
17237.0,11,2,314.69,4,2,2,422,8,Big Spenders
17238.0,2,17,3719.1,4,4,4,444,12,Best Customer
17239.0,312,1,382.5,1,1,2,112,4,Lost Customers
17242.0,108,2,1135.04,2,2,3,223,7,Almost Lost
17243.0,1,26,8540.05,4,4,4,444,12,Best Customer
17244.0,53,1,954.9,2,1,3,213,6,Almost Lost
17245.0,204,1,171.45000000000002,1,1,1,111,3,Lost Cheap Customers
17247.0,15,1,280.09000000000003,4,1,1,411,6,Almost Lost
17248.0,120,1,318.65,2,1,2,212,5,Lost Customers
17250.0,3,2,381.97,4,2,2,422,8,Big Spenders
17251.0,362,1,269.83,1,1,1,111,3,Lost Cheap Customers
17252.0,116,2,348.90999999999997,2,2,2,222,6,Almost Lost
17253.0,18,1,178.26,3,1,1,311,5,Lost Customers
17254.0,4,2,271.19,4,2,1,421,7,Almost Lost
17255.0,40,2,291.48,3,2,1,321,6,Almost Lost
17256.0,107,2,240.0,2,2,1,221,5,Lost Customers
17259.0,148,2,581.23,1,2,2,122,5,Lost Customers
17262.0,52,5,1253.3600000000001,2,3,3,233,8,Big Spenders
17263.0,208,1,63.440000000000005,1,1,1,111,3,Lost Cheap Customers
17265.0,138,2,550.01,2,2,2,222,6,Almost Lost
17266.0,2,3,296.58,4,3,1,431,8,Big Spenders
17267.0,127,2,317.2,2,2,2,222,6,Almost Lost
17268.0,107,4,763.64,2,3,3,233,8,Big Spenders
17272.0,42,4,2148.63,3,3,4,334,10,Loyal Customer
17274.0,35,1,107.82,3,1,1,311,5,Lost Customers
17277.0,227,2,1065.3500000000001,1,2,3,123,6,Almost Lost
17278.0,241,1,246.04000000000002,1,1,1,111,3,Lost Cheap Customers
17279.0,57,1,187.82999999999998,2,1,1,211,4,Lost Customers
17282.0,130,3,1685.46,2,3,4,234,9,Big Spenders
17284.0,60,6,1647.48,2,4,4,244,10,Loyal Customer
17286.0,21,1,151.37,3,1,1,311,5,Lost Customers
17287.0,26,7,1049.06,3,4,3,343,10,Loyal Customer
17288.0,9,7,1417.6299999999999,4,4,3,443,11,Loyal Customer
17289.0,31,3,931.02,3,3,3,333,9,Big Spenders
17290.0,3,2,513.01,4,2,2,422,8,Big Spenders
17291.0,308,1,550.8000000000001,1,1,2,112,4,Lost Customers
17293.0,8,9,1854.06,4,4,4,444,12,Best Customer
17295.0,28,3,547.0,3,3,2,332,8,Big Spenders
17297.0,17,1,128.18,4,1,1,411,6,Almost Lost
17298.0,101,2,498.42,2,2,2,222,6,Almost Lost
17299.0,11,4,656.61,4,3,3,433,10,Loyal Customer
17301.0,21,1,163.24,3,1,1,311,5,Lost Customers
17302.0,14,5,1135.63,4,3,3,433,10,Loyal Customer
17303.0,361,1,250.04,1,1,1,111,3,Lost Cheap Customers
17306.0,10,19,8631.31,4,4,4,444,12,Best Customer
17309.0,95,1,82.75,2,1,1,211,4,Lost Customers
17311.0,78,2,1384.85,2,2,3,223,7,Almost Lost
17312.0,138,3,644.3,2,3,3,233,8,Big Spenders
17313.0,31,1,2328.84,3,1,4,314,8,Big Spenders
17314.0,24,8,2527.92,3,4,4,344,11,Loyal Customer
17315.0,1,38,6281.2300000000005,4,4,4,444,12,Best Customer
17317.0,46,3,2600.34,3,3,4,334,10,Loyal Customer
17320.0,100,3,1200.6200000000001,2,3,3,233,8,Big Spenders
17321.0,8,2,657.16,4,2,3,423,9,Big Spenders
17323.0,15,7,906.52,4,4,3,443,11,Loyal Customer
17324.0,17,4,986.48,4,3,3,433,10,Loyal Customer
17325.0,280,1,96.8,1,1,1,111,3,Lost Cheap Customers
17329.0,14,2,523.11,4,2,2,422,8,Big Spenders
17330.0,22,2,363.9,3,2,2,322,7,Almost Lost
17331.0,123,1,175.2,2,1,1,211,4,Lost Customers
17333.0,85,1,494.25,2,1,2,212,5,Lost Customers
17334.0,302,2,307.02000000000004,1,2,2,122,5,Lost Customers
17337.0,151,4,1981.06,1,3,4,134,8,Big Spenders
17338.0,17,8,6493.54,4,4,4,444,12,Best Customer
17339.0,94,2,243.36,2,2,1,221,5,Lost Customers
17340.0,29,11,12353.29,3,4,4,344,11,Loyal Customer
17341.0,156,3,682.29,1,3,3,133,7,Almost Lost
17343.0,355,1,193.64,1,1,1,111,3,Lost Cheap Customers
17344.0,46,1,157.62,3,1,1,311,5,Lost Customers
17345.0,15,4,519.6899999999999,4,3,2,432,9,Big Spenders
17346.0,3,15,2622.88,4,4,4,444,12,Best Customer
17347.0,86,1,228.96,2,1,1,211,4,Lost Customers
17348.0,14,5,1156.6,4,3,3,433,10,Loyal Customer
17349.0,179,1,98.25,1,1,1,111,3,Lost Cheap Customers
17350.0,8,4,1281.32,4,3,3,433,10,Loyal Customer
17351.0,36,3,587.15,3,3,2,332,8,Big Spenders
17353.0,129,2,1740.0,2,2,4,224,8,Big Spenders
17354.0,50,1,1393.06,3,1,3,313,7,Almost Lost
17356.0,311,1,178.22,1,1,1,111,3,Lost Cheap Customers
17357.0,24,2,384.39,3,2,2,322,7,Almost Lost
17358.0,303,2,360.81,1,2,2,122,5,Lost Customers
17359.0,11,1,127.86,4,1,1,411,6,Almost Lost
17360.0,17,3,568.24,4,3,2,432,9,Big Spenders
17361.0,49,3,488.2,3,3,2,332,8,Big Spenders
17362.0,239,2,312.23,1,2,2,122,5,Lost Customers
17364.0,0,11,4462.68,4,4,4,444,12,Best Customer
17365.0,12,8,4767.36,4,4,4,444,12,Best Customer
17367.0,238,1,167.55,1,1,1,111,3,Lost Cheap Customers
17368.0,23,8,1878.87,3,4,4,344,11,Loyal Customer
17370.0,72,4,446.18,2,3,2,232,7,Almost Lost
17371.0,17,3,418.4,4,3,2,432,9,Big Spenders
17372.0,40,8,1337.18,3,4,3,343,10,Loyal Customer
17373.0,40,4,646.92,3,3,3,333,9,Big Spenders
17374.0,218,2,495.77,1,2,2,122,5,Lost Customers
17375.0,199,3,400.1,1,3,2,132,6,Almost Lost
17376.0,70,2,203.2,2,2,1,221,5,Lost Customers
17377.0,23,20,4058.32,3,4,4,344,11,Loyal Customer
17379.0,11,1,389.71999999999997,4,1,2,412,7,Almost Lost
17381.0,8,29,20275.61,4,4,4,444,12,Best Customer
17382.0,65,1,65.4,2,1,1,211,4,Lost Customers
17383.0,4,1,193.39000000000001,4,1,1,411,6,Almost Lost
17384.0,19,2,336.4,3,2,2,322,7,Almost Lost
17385.0,14,1,256.11,4,1,1,411,6,Almost Lost
17386.0,7,6,2686.42,4,4,4,444,12,Best Customer
17387.0,19,2,746.81,3,2,3,323,8,Big Spenders
17388.0,77,4,1259.56,2,3,3,233,8,Big Spenders
17389.0,0,34,31833.68,4,4,4,444,12,Best Customer
17391.0,163,2,508.8,1,2,2,122,5,Lost Customers
17392.0,306,2,417.27,1,2,2,122,5,Lost Customers
17394.0,219,1,203.86999999999998,1,1,1,111,3,Lost Cheap Customers
17396.0,39,8,7330.8,3,4,4,344,11,Loyal Customer
17397.0,22,2,681.41,3,2,3,323,8,Big Spenders
17398.0,114,3,653.38,2,3,3,233,8,Big Spenders
17400.0,126,5,2097.84,2,3,4,234,9,Big Spenders
17402.0,4,13,2633.85,4,4,4,444,12,Best Customer
17403.0,36,1,263.92,3,1,1,311,5,Lost Customers
17405.0,1,3,1031.41,4,3,3,433,10,Loyal Customer
17406.0,333,3,2184.42,1,3,4,134,8,Big Spenders
17408.0,163,1,32.65,1,1,1,111,3,Lost Cheap Customers
17409.0,184,2,771.85,1,2,3,123,6,Almost Lost
17410.0,16,5,1214.72,4,3,3,433,10,Loyal Customer
17411.0,12,3,778.94,4,3,3,433,10,Loyal Customer
17412.0,2,7,1258.06,4,4,3,443,11,Loyal Customer
17414.0,43,2,778.0,3,2,3,323,8,Big Spenders
17415.0,79,1,507.84,2,1,2,212,5,Lost Customers
17416.0,29,7,6893.42,3,4,4,344,11,Loyal Customer
17418.0,42,2,463.46000000000004,3,2,2,322,7,Almost Lost
17419.0,11,12,4226.57,4,4,4,444,12,Best Customer
17420.0,50,3,598.83,3,3,2,332,8,Big Spenders
17422.0,16,6,1979.37,4,4,4,444,12,Best Customer
17423.0,46,2,698.41,3,2,3,323,8,Big Spenders
17425.0,19,2,759.1700000000001,3,2,3,323,8,Big Spenders
17426.0,8,6,5037.26,4,4,4,444,12,Best Customer
17427.0,71,1,100.8,2,1,1,211,4,Lost Customers
17428.0,0,28,17256.85,4,4,4,444,12,Best Customer
17429.0,128,3,524.9200000000001,2,3,2,232,7,Almost Lost
17430.0,32,2,265.76,3,2,1,321,6,Almost Lost
17431.0,313,1,403.3,1,1,2,112,4,Lost Customers
17432.0,18,2,365.76,3,2,2,322,7,Almost Lost
17433.0,88,1,303.16,2,1,2,212,5,Lost Customers
17434.0,2,7,2373.82,4,4,4,444,12,Best Customer
17436.0,1,2,216.3,4,2,1,421,7,Almost Lost
17438.0,253,1,388.45000000000005,1,1,2,112,4,Lost Customers
17440.0,156,3,186.42000000000002,1,3,1,131,5,Lost Customers
17442.0,36,6,2248.56,3,4,4,344,11,Loyal Customer
17446.0,176,2,120.89999999999999,1,2,1,121,4,Lost Customers
17447.0,40,2,541.53,3,2,2,322,7,Almost Lost
17449.0,2,7,2519.21,4,4,4,444,12,Best Customer
17450.0,8,46,194390.79,4,4,4,444,12,Best Customer
17451.0,1,7,1721.4,4,4,4,444,12,Best Customer
17453.0,17,2,486.72,4,2,2,422,8,Big Spenders
17454.0,192,4,517.53,1,3,2,132,6,Almost Lost
17455.0,203,1,131.7,1,1,1,111,3,Lost Cheap Customers
17456.0,365,1,249.86,1,1,1,111,3,Lost Cheap Customers
17457.0,126,5,1737.7,2,3,4,234,9,Big Spenders
17458.0,15,1,316.5,4,1,2,412,7,Almost Lost
17459.0,43,2,657.3,3,2,3,323,8,Big Spenders
17460.0,94,6,622.4300000000001,2,4,2,242,8,Big Spenders
17461.0,22,3,735.82,3,3,3,333,9,Big Spenders
17462.0,60,2,675.69,2,2,3,223,7,Almost Lost
17463.0,16,5,1875.8600000000001,4,3,4,434,11,Loyal Customer
17464.0,158,1,289.96000000000004,1,1,1,111,3,Lost Cheap Customers
17466.0,10,2,763.28,4,2,3,423,9,Big Spenders
17468.0,10,2,137.0,4,2,1,421,7,Almost Lost
17469.0,16,5,1870.97,4,3,4,434,11,Loyal Customer
17470.0,44,5,1125.07,3,3,3,333,9,Big Spenders
17472.0,191,3,697.54,1,3,3,133,7,Almost Lost
17475.0,79,1,194.37,2,1,1,211,4,Lost Customers
17480.0,77,1,511.82,2,1,2,212,5,Lost Customers
17481.0,3,4,1255.59,4,3,3,433,10,Loyal Customer
17483.0,65,3,414.04,2,3,2,232,7,Almost Lost
17486.0,261,1,396.87,1,1,2,112,4,Lost Customers
17489.0,58,2,376.64,2,2,2,222,6,Almost Lost
17490.0,0,7,2092.32,4,4,4,444,12,Best Customer
17491.0,1,10,3558.87,4,4,4,444,12,Best Customer
17492.0,248,1,374.57,1,1,2,112,4,Lost Customers
17495.0,7,2,497.56,4,2,2,422,8,Big Spenders
17496.0,358,1,271.05,1,1,1,111,3,Lost Cheap Customers
17498.0,75,1,272.21999999999997,2,1,1,211,4,Lost Customers
17499.0,289,1,622.88,1,1,2,112,4,Lost Customers
17500.0,17,3,1138.0,4,3,3,433,10,Loyal Customer
17501.0,220,2,288.6,1,2,1,121,4,Lost Customers
17502.0,9,4,689.1,4,3,3,433,10,Loyal Customer
17503.0,2,2,558.96,4,2,2,422,8,Big Spenders
17504.0,206,9,2997.03,1,4,4,144,9,Big Spenders
17505.0,161,2,1145.8400000000001,1,2,3,123,6,Almost Lost
17506.0,75,1,302.2,2,1,2,212,5,Lost Customers
17507.0,261,2,605.58,1,2,2,122,5,Lost Customers
17509.0,57,8,6083.64,2,4,4,244,10,Loyal Customer
17510.0,24,1,308.48,3,1,2,312,6,Almost Lost
17511.0,2,31,91062.38,4,4,4,444,12,Best Customer
17512.0,28,10,2924.9900000000002,3,4,4,344,11,Loyal Customer
17513.0,72,1,513.2,2,1,2,212,5,Lost Customers
17514.0,128,1,208.65,2,1,1,211,4,Lost Customers
17515.0,31,4,639.02,3,3,2,332,8,Big Spenders
17516.0,15,5,764.88,4,3,3,433,10,Loyal Customer
17517.0,308,1,153.94,1,1,1,111,3,Lost Cheap Customers
17519.0,17,6,1844.02,4,4,4,444,12,Best Customer
17520.0,53,1,546.81,2,1,2,212,5,Lost Customers
17521.0,29,3,723.21,3,3,3,333,9,Big Spenders
17522.0,1,5,1070.71,4,3,3,433,10,Loyal Customer
17523.0,11,4,652.74,4,3,3,433,10,Loyal Customer
17524.0,361,1,145.0,1,1,1,111,3,Lost Cheap Customers
17525.0,359,1,422.7,1,1,2,112,4,Lost Customers
17526.0,4,4,1195.8999999999999,4,3,3,433,10,Loyal Customer
17527.0,53,4,939.37,2,3,3,233,8,Big Spenders
17528.0,1,8,3628.5,4,4,4,444,12,Best Customer
17530.0,1,10,2367.12,4,4,4,444,12,Best Customer
17531.0,190,1,296.7,1,1,1,111,3,Lost Cheap Customers
17534.0,53,1,223.36,2,1,1,211,4,Lost Customers
17535.0,280,1,164.4,1,1,1,111,3,Lost Cheap Customers
17536.0,177,1,76.5,1,1,1,111,3,Lost Cheap Customers
17537.0,29,2,887.6700000000001,3,2,3,323,8,Big Spenders
17538.0,25,1,98.42,3,1,1,311,5,Lost Customers
17540.0,24,2,578.9,3,2,2,322,7,Almost Lost
17542.0,269,1,170.75,1,1,1,111,3,Lost Cheap Customers
17545.0,43,3,642.32,3,3,2,332,8,Big Spenders
17548.0,233,1,103.3,1,1,1,111,3,Lost Cheap Customers
17549.0,23,2,148.86,3,2,1,321,6,Almost Lost
17550.0,197,3,267.16,1,3,1,131,5,Lost Customers
17551.0,359,1,290.34,1,1,1,111,3,Lost Cheap Customers
17552.0,60,4,930.41,2,3,3,233,8,Big Spenders
17553.0,129,1,1487.6,2,1,3,213,6,Almost Lost
17554.0,1,5,1952.45,4,3,4,434,11,Loyal Customer
17555.0,19,2,480.31,3,2,2,322,7,Almost Lost
17556.0,205,1,157.9,1,1,1,111,3,Lost Cheap Customers
17557.0,14,3,541.46,4,3,2,432,9,Big Spenders
17560.0,94,5,854.95,2,3,3,233,8,Big Spenders
17561.0,19,1,165.12,3,1,1,311,5,Lost Customers
17562.0,14,7,1122.38,4,4,3,443,11,Loyal Customer
17564.0,24,3,454.01,3,3,2,332,8,Big Spenders
17566.0,8,2,869.77,4,2,3,423,9,Big Spenders
17567.0,7,8,4331.48,4,4,4,444,12,Best Customer
17569.0,332,1,344.14,1,1,2,112,4,Lost Customers
17571.0,50,4,1425.67,3,3,3,333,9,Big Spenders
17572.0,71,4,226.75000000000003,2,3,1,231,6,Almost Lost
17573.0,29,3,380.6,3,3,2,332,8,Big Spenders
17574.0,242,1,185.65,1,1,1,111,3,Lost Cheap Customers
17576.0,8,19,3564.83,4,4,4,444,12,Best Customer
17578.0,218,1,143.45999999999998,1,1,1,111,3,Lost Cheap Customers
17579.0,4,3,448.90000000000003,4,3,2,432,9,Big Spenders
17580.0,252,3,215.72,1,3,1,131,5,Lost Customers
17581.0,0,25,11025.24,4,4,4,444,12,Best Customer
17582.0,236,1,175.27,1,1,1,111,3,Lost Cheap Customers
17584.0,7,2,1242.3,4,2,3,423,9,Big Spenders
17585.0,109,4,1116.68,2,3,3,233,8,Big Spenders
17588.0,100,3,1240.2,2,3,3,233,8,Big Spenders
17589.0,60,4,2404.17,2,3,4,234,9,Big Spenders
17590.0,2,3,1468.02,4,3,3,433,10,Loyal Customer
17591.0,73,7,2203.67,2,4,4,244,10,Loyal Customer
17593.0,3,5,3923.86,4,3,4,434,11,Loyal Customer
17594.0,85,2,993.1800000000001,2,2,3,223,7,Almost Lost
17595.0,12,2,386.69,4,2,2,422,8,Big Spenders
17596.0,23,7,2806.69,3,4,4,344,11,Loyal Customer
17597.0,213,1,2044.3700000000001,1,1,4,114,6,Almost Lost
17600.0,17,1,161.67000000000002,4,1,1,411,6,Almost Lost
17601.0,239,1,116.00999999999999,1,1,1,111,3,Lost Cheap Customers
17602.0,2,6,5054.42,4,4,4,444,12,Best Customer
